Name,Price,Brand,Img,Img2,materialGlass,sizeFace
ĐỒNG HỒ JACQUES LEMANS JL-11-2030/14,4.379.500đ,Jacques Lemans,https://www.dangquangwatch.vn/upload/img_big/1139380982_dong-ho-nhap-khau34.jpg,https://www.dangquangwatch.vn/upload/img_big/1943637954_dong-ho-nhap-khau35.jpg,"
	                            	                                Krysterna crystal ( kính cứng )
	                            	                        ",40 mm
Đồng hồ Citizen CT-NH8366-83A,5.690.500đ,Citizen,https://www.dangquangwatch.vn/upload/img_big/2033806808_%C4%91%E1%BB%93ng-h%E1%BB%93-%C4%91%C4%83ng-quang27.jpg,https://www.dangquangwatch.vn/upload/img_big/1152599690_%C4%91%E1%BB%93ng-h%E1%BB%93-%C4%91%C4%83ng-quang28.jpg,"
	                            	                                Mineral (Kính cứng chịu lực)
	                            	                        ",40mm
Đồng hồ Jacques Lemans JL-1-2126C,4.104.000đ,Jacques Lemans,https://www.dangquangwatch.vn/upload/product/1863309689_donghonhapkhau30.jpg,https://www.dangquangwatch.vn/upload/img_big/480663516_1903549260_donghonhapkhau4.jpg,"
	                            	                                Krysterna crystal ( kính cứng )
	                            	                        ",42 mm
Đồng hồ Q&Q QQ-S286J201Y,1.584.600đ,Q&Q Japan,https://www.dangquangwatch.vn/upload/img_big/829588923_dong-ho-chinh-hang-47.jpg,https://www.dangquangwatch.vn/upload/img_big/1979597124_dong-ho-chinh-hang-46.jpg,"
	                            	                                Kính cứng chịu lực
	                            	                        ",40mm
Đồng hồ Jacques Lemans JL-1-1862ZB,4.512.500đ,Jacques Lemans,https://www.dangquangwatch.vn/upload/img_big/1101844487_Untitled-11.jpg,https://www.dangquangwatch.vn/upload/img_big/890151409_Untitled-12.jpg,"
	                            	                                hardened crystex crystal (Kính cứng )
	                            	                        ",40 mm
Đồng hồ Atlantic Swiss AT-64452.41.58,12.587.500đ,Atlantic Swiss,https://www.dangquangwatch.vn/upload/img_big/1198504723_dong-ho-thuy-sy32.jpg,https://www.dangquangwatch.vn/upload/img_big/1497409141_dong-ho-thuy-sy34.jpg,"
	                            	                                Sapphire
	                            	                        ",42 mm
Đồng hồ Atlantic Swiss AT-64452.41.68,12.587.500đ,Atlantic Swiss,https://www.dangquangwatch.vn/upload/img_big/1224500496_dong-ho-thuy-sy35.jpg,https://www.dangquangwatch.vn/upload/img_big/1605721326_dong-ho-thuy-sy34.jpg,"
	                            	                                Sapphire
	                            	                        ",42 mm
Đồng hồ Atlantic Swiss AT-64452.45.18,14.791.500đ,Atlantic Swiss,https://www.dangquangwatch.vn/upload/img_big/392981560_dong-ho-thuy-sy28.jpg,https://www.dangquangwatch.vn/upload/img_big/1353568075_dong-ho-thuy-sy29.jpg,"
	                            	                                Sapphire
	                            	                        ",42 mm
Đồng hồ Atlantic Swiss AT-64457.41.18,13.452.000đ,Atlantic Swiss,https://www.dangquangwatch.vn/upload/img_big/663424632_dong-ho-thuy-sy19.jpg,https://www.dangquangwatch.vn/upload/img_big/130537445_dong-ho-thuy-sy20.jpg,"
	                            	                                Sapphire
	                            	                        ",42 mm
Đồng hồ Jacques Lemans JL-40-1D,2.584.000đ,Jacques Lemans,https://www.dangquangwatch.vn/upload/img_big/491001673_dong-ho-chinh-hang-6.jpg,https://www.dangquangwatch.vn/upload/img_big/344412255_dong-ho-chinh-hang-9.jpg,"
	                            	                                hardened crystex crystal (Kính cứng )
	                            	                        ",38 mm
Đồng hồ Citizen CT-BE9174-55E,4.322.500đ,Citizen,https://www.dangquangwatch.vn/upload/img_big/1299752945_%C4%91%E1%BB%93ng-h%E1%BB%93-%C4%91%C4%83ng-quang43.jpg,https://www.dangquangwatch.vn/upload/img_big/1809135470_%C4%91%E1%BB%93ng-h%E1%BB%93-%C4%91%C4%83ng-quang42.jpg,"
	                            	                                Mineral (Kính cứng chịu lực)
	                            	                        ",Đồng hồ nam
Đồng hồ Aries Gold AG-G1013Z 2TG-S,2.826.250đ,Aries Gold,https://www.dangquangwatch.vn/upload/img_big/848516219_%C4%91%E1%BB%93ng-h%E1%BB%93-ch%C3%ADnh-h%C3%A3ng1.jpg,https://www.dangquangwatch.vn/upload/img_big/16520208_%C4%91%E1%BB%93ng-h%E1%BB%93-ch%C3%ADnh-h%C3%A3ng26.jpg,"
	                            	                                Mineral ( Kính cứng )
	                            	                        ",40 mm
Đồng hồ Atlantic Swiss AT-50354.45.91,13.281.000đ,Atlantic Swiss,https://www.dangquangwatch.vn/upload/img_big/1946948027_donghothuysy24.jpg,https://www.dangquangwatch.vn/upload/img_big/1222918549_donghothuysy25.jpg,"
	                            	                                Sapphire
	                            	                        ",42mm
Đồng hồ Jacques Lemans JL-1-2061G,3.553.000đ,Jacques Lemans,https://www.dangquangwatch.vn/upload/product/360449540_donghonhapkhau10.jpg,https://www.dangquangwatch.vn/upload/product/360449540_donghonhapkhau10.jpg,"
	                            	                                Hardened crystex crystal (Kính cứng )
	                            	                        ",39 mm
Đồng hồ Jacques Lemans JL-1-2126E,4.930.500đ,Jacques Lemans,https://www.dangquangwatch.vn/upload/product/897785056_donghochinhhang1.jpg,https://www.dangquangwatch.vn/upload/img_big/850732850_832452618_donghonhapkhau1.jpg,"
	                            	                                Krysterna crystal ( kính cứng )
	                            	                        ",42 mm
Đồng hồ Q&Q QQ-S286J204Y,1.584.600đ,Q&Q Japan,https://www.dangquangwatch.vn/upload/product/1620025481_QQ-S286J204Y.jpg,https://www.dangquangwatch.vn/upload/product/1620025481_QQ-S286J204Y.jpg,"
	                            	                                Kính cứng chịu lực
	                            	                        ",40 mm
Đồng hồ Jacques Lemans JL-1-2124E,4.104.000đ,Jacques Lemans,https://www.dangquangwatch.vn/upload/product/1284929484_donghonhapkhau43.jpg,https://www.dangquangwatch.vn/upload/img_big/1361793953_699418005_donghonhapkhau12.jpg,"
	                            	                                Krysterna crystal ( kính cứng )
	                            	                        ",40 mm
Đồng hồ Jacques Lemans JL-1-1862Q,4.512.500đ,Jacques Lemans,https://www.dangquangwatch.vn/upload/img_big/1331003484_Untitled-28.jpg,https://www.dangquangwatch.vn/upload/img_big/534413744_Untitled-29.jpg,"
	                            	                                hardened crystex crystal (Kính cứng )
	                            	                        ",40 mm
Đồng hồ Aries Gold AG-G1013Z G-S,2.826.250đ,Aries Gold,https://www.dangquangwatch.vn/upload/img_big/658603565_dong-ho-chihh-hang-5.jpg,https://www.dangquangwatch.vn/upload/img_big/598473327_%C4%91%E1%BB%93ng-h%E1%BB%93-ch%C3%ADnh-h%C3%A3ng24.jpg,"
	                            	                                Mineral ( Kính cứng )
	                            	                        ",40 mm
Đồng hồ Aries Gold AG-G1027 S-BU,5.396.000đ,Aries Gold,https://www.dangquangwatch.vn/upload/img_big/752885913_donghonhapkhau56.jpg,https://www.dangquangwatch.vn/upload/img_big/2021349920_Screenshot_10.jpg,"
	                            	                                Sapphire
	                            	                        ",44mm
Đồng hồ Jacques Lemans JL-1-2041J,4.104.000đ,Jacques Lemans,https://www.dangquangwatch.vn/upload/product/2083178795_donghonhapkhau4.jpg,https://www.dangquangwatch.vn/upload/product/2083178795_donghonhapkhau4.jpg,"
	                            	                                Hardened crystex crystal (Kính cứng )
	                            	                        ",41 mm
Đồng hồ Jacques Lemans JL-1-2061H,3.553.000đ,Jacques Lemans,https://www.dangquangwatch.vn/upload/product/535750866_donghonhapkhau11.jpg,https://www.dangquangwatch.vn/upload/product/535750866_donghonhapkhau11.jpg,"
	                            	                                Hardened crystex crystal (Kính cứng )
	                            	                        ",39 mm
Đồng hồ Q&Q QQ-S306J201Y,1.767.000đ,Q&Q Japan,https://www.dangquangwatch.vn/upload/img_big/740318672_S306J201Y_1.jpg,https://www.dangquangwatch.vn/upload/img_big/502882549_chitietqq6.jpg,"
	                            	                                Kính cứng chịu lực
	                            	                        ",40 mm
Đồng hồ Jacques Lemans JL-1-2125C,4.930.500đ,Jacques Lemans,https://www.dangquangwatch.vn/upload/product/105146994_donghonhapkhau8.jpg,https://www.dangquangwatch.vn/upload/product/105146994_donghonhapkhau8.jpg,"
	                            	                                Krysterna crystal ( kính cứng )
	                            	                        ",40 mm
Đồng hồ Aries Gold AG-G903 S-W,9.642.500đ,Aries Gold,https://www.dangquangwatch.vn/upload/img_big/1870016418_dong-ho-chinh-hang.jpg,https://www.dangquangwatch.vn/upload/img_big/1373703337_988959461_%C4%91%E1%BB%93ng%20h%E1%BB%93%20c%C6%A1%20(2).jpg,"
	                            	                                Sapphire
	                            	                        ",42 mm
Đồng hồ Citizen CT-BM7334-58B,7.837.500đ,Citizen,https://www.dangquangwatch.vn/upload/product/412655253_dong-ho-nhat4.jpg,https://www.dangquangwatch.vn/upload/product/412655253_dong-ho-nhat4.jpg,"
	                            	                                Kính khoáng
	                            	                        ",40 mm
Đồng hồ Q&Q QQ-AA37J117Y,1.675.800đ,Q&Q Japan,https://www.dangquangwatch.vn/upload/product/1646864453_dong_ho_nu_qq_aa37j117yjpg_1630312613.jpg,https://www.dangquangwatch.vn/upload/product/1646864453_dong_ho_nu_qq_aa37j117yjpg_1630312613.jpg,"
	                            	                                Krysterna crystal ( kính cứng )
	                            	                        ",38 mm
Đồng hồ Atlantic Swiss AT-60342.45.21,8.768.500đ,Atlantic Swiss,https://www.dangquangwatch.vn/upload/img_big/1308205455_D%E1%BB%92NG-H%E1%BB%92-CH%C3%8DNH-H%C3%83NG-15.jpg,https://www.dangquangwatch.vn/upload/img_big/1199996396_at3.jpg,"
	                            	                                Sapphire
	                            	                        ",Đồng hồ nam
Đồng hồ Epos Swiss E-7000.701.20.98.25,13.015.000đ,Epos Swiss,https://www.dangquangwatch.vn/upload/img_big/68832148_ep03.jpg,https://www.dangquangwatch.vn/upload/img_big/543046958_ep04.jpg,"
	                            	                                Kính sapphire
	                            	                        ","41,5mm"
Đồng hồ Q&Q QQ-S290J212Y,1.584.600đ,Q&Q Japan,https://www.dangquangwatch.vn/upload/product/649046955_QQ-S290J212Y.jpg,https://www.dangquangwatch.vn/upload/product/649046955_QQ-S290J212Y.jpg,"
	                            	                                Kính cứng chịu lực
	                            	                        ",40 mm
Đồng hồ Jacques Lemans JL-1-1846A,8.236.500đ,Jacques Lemans,https://www.dangquangwatch.vn/upload/img_big/1634142913_Untitled-162.jpg,https://www.dangquangwatch.vn/upload/img_big/1058520519_jlmau2.jpg,"
	                            	                                hardened crystex crystal (Kính cứng )
	                            	                        ",42 mm
Đồng hồ Atlantic Swiss AT-60343.45.21,10.431.000đ,Atlantic Swiss,https://www.dangquangwatch.vn/upload/product/dong-ho-co-thuy-sy32-1002723399.jpg,https://www.dangquangwatch.vn/upload/product/dong-ho-co-thuy-sy32-1002723399.jpg,"
	                            	                                Sapphire
	                            	                        ",40 mm
Đồng hồ Atlantic Swiss AT-60348.43.31,11.381.000đ,Atlantic Swiss,https://www.dangquangwatch.vn/upload/product/1435320531_dong-ho-thuy-sy25.jpg,https://www.dangquangwatch.vn/upload/product/1435320531_dong-ho-thuy-sy25.jpg,"
	                            	                                Sapphire
	                            	                        ",40 mm
Đồng hồ Atlantic Swiss AT-60348.45.21,11.571.000đ,Atlantic Swiss,https://www.dangquangwatch.vn/upload/product/444724872_dong-ho-thuy-sy-phien-ban-gioi-han32.jpg,https://www.dangquangwatch.vn/upload/product/444724872_dong-ho-thuy-sy-phien-ban-gioi-han32.jpg,"
	                            	                                Sapphire
	                            	                        ",40 mm
Đồng hồ Atlantic Swiss AT-60343.45.11,10.431.000đ,Atlantic Swiss,https://www.dangquangwatch.vn/upload/product/350937246_dong-ho-thuy-sy-phien-ban-gioi-han21.jpg,https://www.dangquangwatch.vn/upload/product/350937246_dong-ho-thuy-sy-phien-ban-gioi-han21.jpg,"
	                            	                                Sapphire
	                            	                        ",40 mm
